BlockName, StimPos, tasktype, letterstim, numberstim, switch, acc, time
letters,right,letter,U,1,1,1,2.850761
letters,left,letter,E,4,0,1,1.079406
letters,right,letter,T,6,0,1,0.870917
letters,left,letter,G,3,0,1,0.818771
letters,right,letter,R,1,0,1,0.766514
letters,left,letter,T,2,0,1,0.721112
letters,right,letter,E,1,0,1,0.666656
letters,left,letter,R,1,0,1,0.609735
letters,right,letter,U,4,0,1,0.583315
letters,left,letter,E,8,0,1,0.705191
letters,right,letter,U,5,0,1,0.588778
letters,left,letter,E,2,0,1,0.645029
letters,right,letter,C,5,0,1,0.779273
letters,left,letter,E,7,0,1,0.686240
letters,right,letter,U,3,0,1,0.817644
letters,left,letter,R,5,0,1,0.520368
letters,right,letter,A,7,0,1,0.534953
letters,left,letter,G,2,0,1,0.642104
letters,right,letter,C,8,0,1,0.686925
letters,left,letter,T,6,0,1,0.512783
letters,right,letter,R,4,0,1,0.544391
letters,left,letter,G,6,0,1,0.544647
letters,right,letter,C,3,0,0,0.635481
letters,left,letter,R,2,0,1,0.000090
letters,right,letter,I,2,0,1,1.530662
letters,left,letter,I,7,0,1,0.604271
letters,right,letter,C,3,0,1,0.657630
letters,left,letter,G,6,0,1,0.712612
letters,right,letter,T,8,0,1,0.669777
letters,left,letter,T,5,0,1,0.563807
letters,right,letter,I,1,0,1,0.778920
letters,left,letter,A,4,0,1,0.556172
letters,right,letter,G,8,0,1,0.819696
letters,left,letter,I,6,0,1,0.745543
letters,right,letter,A,3,0,1,0.585144
letters,left,letter,A,4,0,1,0.593944
letters,right,letter,C,8,0,1,0.634732
letters,left,letter,U,7,0,1,0.614737
letters,right,letter,A,5,0,1,0.567062
letters,left,letter,I,7,0,1,0.640701
numbers,right,number,C,6,1,1,1.630004
numbers,left,number,R,3,0,1,1.023129
numbers,right,number,T,1,0,1,0.965708
numbers,left,number,T,2,0,1,0.813046
numbers,right,number,T,5,0,1,0.707802
numbers,left,number,A,6,0,1,0.887129
numbers,right,number,E,1,0,1,0.847052
numbers,left,number,C,5,0,1,0.781611
numbers,right,number,I,2,0,1,0.509536
numbers,left,number,G,3,0,1,0.572648
numbers,right,number,R,5,0,1,0.687604
numbers,left,number,A,8,0,1,0.625905
numbers,right,number,G,1,0,1,0.636872
numbers,left,number,T,4,0,1,0.669084
numbers,right,number,U,4,0,1,0.483484
numbers,left,number,U,4,0,1,0.541766
numbers,right,number,U,1,0,1,0.646250
numbers,left,number,E,6,0,1,0.595825
numbers,right,number,A,5,0,1,0.605997
numbers,left,number,E,4,0,1,0.638296
numbers,right,number,C,8,0,1,0.696780
numbers,left,number,I,3,0,1,0.606674
numbers,right,number,U,7,0,1,0.731469
numbers,left,number,A,8,0,1,0.804189
numbers,right,number,E,2,0,1,0.552893
numbers,left,number,I,6,0,1,0.612544
numbers,right,number,C,2,0,1,0.679521
numbers,left,number,C,8,0,1,0.597426
numbers,right,number,U,7,0,1,0.558619
numbers,left,number,I,6,0,1,0.624274
numbers,right,number,G,7,0,1,0.602765
numbers,left,number,R,1,0,1,1.373932
numbers,right,number,E,3,0,1,0.671013
numbers,left,number,A,7,0,1,0.645619
numbers,right,number,T,3,0,1,0.659087
numbers,left,number,I,4,0,1,0.613143
numbers,right,number,G,5,0,1,0.688728
numbers,left,number,G,2,0,1,0.658037
numbers,right,number,R,8,0,1,0.602096
numbers,left,number,R,7,0,1,0.652633
lettersnumbers,left,letter,R,7,1,1,6.585350
lettersnumbers,right,letter,T,1,0,1,1.110327
lettersnumbers,right,number,T,3,1,1,1.173257
lettersnumbers,left,number,G,2,0,1,0.661044
lettersnumbers,left,letter,C,2,1,1,1.472517
lettersnumbers,right,letter,I,4,0,1,1.132718
lettersnumbers,right,number,U,5,1,1,1.273633
lettersnumbers,left,number,A,1,0,1,1.242150
lettersnumbers,left,letter,T,6,1,1,1.290255
lettersnumbers,right,letter,C,5,0,1,0.772764
lettersnumbers,right,number,R,8,1,1,1.703031
lettersnumbers,left,number,A,3,0,1,0.714571
lettersnumbers,left,letter,G,6,1,1,1.085746
lettersnumbers,right,letter,T,6,0,1,0.623791
lettersnumbers,right,number,R,4,1,1,1.045932
lettersnumbers,left,number,U,4,0,1,0.555604
lettersnumbers,left,letter,U,1,1,1,1.372759
lettersnumbers,right,letter,U,4,0,1,0.696550
lettersnumbers,right,number,T,7,1,1,1.542190
lettersnumbers,left,number,A,2,0,1,0.839197
lettersnumbers,left,letter,I,5,1,1,1.247955
lettersnumbers,right,letter,R,2,0,1,0.607780
lettersnumbers,right,number,I,7,1,1,1.869817
lettersnumbers,left,number,G,3,0,1,0.735065
lettersnumbers,left,letter,U,7,1,1,2.877427
lettersnumbers,right,letter,E,3,0,1,0.774664
lettersnumbers,right,number,E,8,1,1,1.353638
lettersnumbers,left,number,G,5,0,1,1.550786
lettersnumbers,left,letter,I,4,1,1,1.489139
lettersnumbers,right,letter,E,8,0,1,0.620278
lettersnumbers,right,number,C,6,1,1,2.059105
lettersnumbers,left,number,I,3,0,1,0.683394
lettersnumbers,left,letter,A,8,1,1,1.227079
lettersnumbers,right,letter,C,5,0,1,1.410551
lettersnumbers,right,number,C,7,1,1,0.870498
lettersnumbers,left,number,R,1,0,1,0.801292
lettersnumbers,left,letter,A,8,1,1,1.189931
lettersnumbers,right,letter,G,1,0,1,0.590618
lettersnumbers,right,number,E,6,1,1,0.896723
lettersnumbers,left,number,E,2,0,1,0.954284
